Ticker,1w,1m,3m,6m,1y,Price,Value,Exchange
YGMZ,10.682147218489991,4.408541985359893,-31.07375417458773,-30.798548632305977,,0.8289999961853027,16414.199924468994,NASDAQ
BMGL,-7.049554012278558,,,,,4.019999980926514,685409.9967479706,NASDAQ
RYTM,-2.210397848403256,-12.711098549245236,-15.021486795007544,12.208754823738177,,50.790000915527344,32388783.583831787,NASDAQ
VCYT,-6.662897600545681,-26.800514530178944,-23.69952852907522,6.5892217064865255,,32.02000045776367,49855140.71273804,NASDAQ
TAVI,0.19996076987014444,0.5215632261662995,,,,10.039999961853027,99395.99962234497,NASDAQ
CAMP,-2.310658567195556,-9.976343349075911,-6.203782646888955,,,4.190000057220459,40224.000549316406,NASDAQ
ESTC,-1.8641071188103986,-8.107917305347756,-6.832989340729934,20.884953972310694,,95.0,228465500.0,NYSE
MGY,-3.697722146812632,-5.402471026210098,-18.018670733026966,-9.628270290409969,,23.25,75048675.0,NYSE
BMA,-1.992967755531816,-13.965215331319003,-1.1796982028798086,43.086983168452875,,85.25,22983400.0,NYSE
PMM,-0.5080973202675643,0.6748088552583242,-1.3228333841158624,-1.1671905708143915,,6.210000038146973,424143.00260543823,NYSE
KELYB,-1.9152649866104432,-3.1518621823115156,-7.498632225121948,-33.98437561118044,,13.399999618530273,5359.999847412109,NASDAQ
CLF,-8.52440428462884,-3.8483937724047457,-20.68301858028827,-22.630588762342686,,9.8100004196167,171364030.3299904,NYSE
ELAB,-21.374327122694226,-41.0990771396607,-53.99864747153003,-98.26335869747304,,5.040349006652832,397315.5911474228,NASDAQ
RNA,-0.7312492663982262,-10.613749852000154,-29.517957377689786,-30.520731339992068,,30.290000915527344,24746930.74798584,NASDAQ
IMTX,3.3575306551225426,-16.770185220835543,-43.62781416524256,-58.903120901333885,,4.659999847412109,1089507.9643249512,NASDAQ
FOF,-1.018101271735783,-3.070108357866408,-7.477342563748257,-2.824053140070659,,12.109999656677246,551004.9843788147,NYSE
IOT,-14.20722760621197,-19.381238280572155,-22.181617859970082,4.985060843756717,,35.36000061035156,466147352.0462036,NYSE
LUCK,-7.840208621283374,-8.455404116704134,-19.330064993838835,-10.916636734566886,,9.5600004196167,6537128.286933899,NYSE
PKX,2.682617738098503,13.351560483944326,-4.780627878054855,-23.56801305100672,,53.43000030517578,27398904.15649414,NYSE
PAR,1.8291923337500293,-10.94321763685534,-18.902745000640188,20.80105342455514,,64.25,27556825.0,NYSE
STSS,-8.604954436056323,-21.8506142476265,-91.796372336492,-95.47391525894177,,0.296999990940094,5242138.940089941,NASDAQ
AEI,-10.35944983323638,0.3617461565515345,-25.644891302893626,-26.712894495016602,,0.9300000071525574,44082.00033903122,NASDAQ
XOMAO,0.27683626026682173,0.37896544723350356,0.1362546406812326,0.023599143894426078,,25.434999465942383,12717.499732971191,NASDAQ
CBT,-3.4793914519799407,-4.384489205425545,-24.91813166695529,-19.398692929774796,,84.87999725341797,45843686.516571045,NYSE
BHIL,-4.2974869282873085,-66.52648093704666,-76.082359994227,-85.63982665049424,,1.0399999618530273,674855.9752464294,NASDAQ
SYRA,-2.752293062365707,-17.58099247784233,-12.275861530326637,-62.763465702988455,,0.3930000066757202,24719.7004199028,NASDAQ
BVFL,-0.7391074891987315,0.2488220729595092,-9.686172741832323,7.003074099933548,,15.100000381469727,223480.00564575195,NASDAQ
GRI,-9.013019591699234,-31.07862871062721,-41.245417881699574,-20.463030933171222,,6.559000015258789,47224.80010986328,NASDAQ
GNW,-0.26738296314682275,-8.027399402775181,-13.479383884118345,-3.032930881117668,,6.659999847412109,41736887.04376221,NYSE
BOOM,-4.907407164164845,-0.14584448010690476,2.367306988989104,-30.94637740501386,,8.25,824175.0,NASDAQ
CNS,-2.2875296226567032,-3.517622961726208,-18.730980454074054,-3.1655540502589674,,87.41000366210938,21126997.885131836,NYSE
APGE,3.317028500593766,-20.030092303305825,-27.160603325547218,-32.576316461963984,,36.13999938964844,45970079.22363281,NASDAQ
MATH,6.420927039194324,10.275998002524656,96.228896054805,61.66907346259529,,2.059999942779541,931737.9741191864,NASDAQ
LUNG,-9.055834513828165,37.55578282665335,23.863985231284744,13.835225480508594,,7.480000019073486,1833348.0046749115,NASDAQ
GWW,-1.2876375733057555,-6.467216339696091,-17.268096470298556,2.96298022940249,,1007.7100219726562,329017322.17407227,NYSE
ESRT,-3.3370676499386964,-9.612565764581982,-21.470160448589247,-19.1154420444018,,8.539999961853027,11294149.949550629,NYSE
MXL,-12.677566406667506,-27.992043306193782,-16.664534854710787,-5.537837954531466,,12.630000114440918,19001835.17217636,NASDAQ
SID,-1.874163151176167,-7.682621273531154,-24.12008334333634,-30.057254354875628,,1.5399999618530273,2757215.93170166,NYSE
PECO,0.8227053577634535,0.08769998096413989,-7.3613691556590926,-1.0190812195930987,,35.95000076293945,30187215.64064026,NASDAQ
MCRB,-3.0518298994174464,-10.753209126916108,-19.471153357697958,-7.9440423914544755,,0.765999972820282,385910.78630685806,NASDAQ
YPF,-4.661543689308878,-14.049208719942019,-15.807594595726894,46.51788552552796,,33.38999938964844,89525266.36352539,NYSE
AVPT,-10.993630686079825,-21.7244305700822,-17.43201015308131,28.34372761779509,,14.359999656677246,24990707.40251541,NASDAQ
THCH,1.3981540114292867,0.3809520118811527,-29.514043842656925,-2.8272896862043706,,3.180000066757202,22260.000467300415,NASDAQ
PLMK,0.2201773666280049,0.4413206695845773,,,,10.029999732971191,0.0,NASDAQ
EQBK,-4.0498574117827975,-6.717575931848597,-15.42352384429373,0.8553344823318598,,39.790000915527344,2156618.049621582,NYSE
INKT,-13.155740869430932,-11.513144022900724,14.089282076250731,3.1464873334457133,,8.199999809265137,99219.99769210815,NASDAQ
GHG,-3.2304895111576304,-1.0246510964183164,-2.30137708921182,0.9084036610986557,,2.559999942779541,122367.99726486206,NYSE
WOR,-3.633866421619014,-3.5744765470085538,-0.7611229340173997,-8.981069545395526,,42.18000030517578,16492380.11932373,NYSE
THRY,-6.748331064657565,-6.561036613538063,4.011923404612805,-8.530856942684483,,16.690000534057617,6040111.193275452,NASDAQ
QVCC,-9.986178893581476,-9.48581713299259,-12.037050730280075,-11.17760174728193,,10.989999771118164,784685.9836578369,NYSE
RSVRW,-1.789267436050046,-17.43272781967753,-27.56598474467197,-5.725195476498978,,0.8100000023841858,324.0000009536743,NASDAQ
HAYW,1.3687276729389408,-0.24489837121122182,-9.08865344662394,0.922229966988164,,15.0,34246500.0,NYSE
NUV,-0.5415178729258785,0.1590562364266246,-1.364959953148115,-0.27149295492515657,,8.789999961853027,4850321.9789505005,NYSE
TROO,-18.741059516474166,-21.978022391893138,-35.74660717080285,-73.93299755303107,,1.0299999713897705,43156.998801231384,NASDAQ
AMN,-2.009166668014495,-5.489244399190751,-3.8023110273343708,-51.59805242437104,,26.450000762939453,18533515.534591675,NYSE
FGB,-2.035277323621465,-2.3884621135357276,1.833567780137857,11.019989021013842,,4.260000228881836,237282.01274871826,NYSE
VMI,-3.7023545089032495,1.241343900654801,-4.7422671342775,18.999501626120608,,327.9700012207031,41586596.154785156,NYSE
JBLU,-5.304637729150851,1.5263673658338917e-06,3.821869672971001,25.010006138777598,,6.110000133514404,141715343.0967331,NASDAQ
PLOW,-3.934132192321682,1.6477453091088279,-0.36321283950473404,-6.7414115541342685,,25.739999771118164,4388669.960975647,NYSE
APVO,-17.373379548720802,-34.56156747226866,-73.53878652681817,-78.5889784606293,,2.5399999618530273,44957.999324798584,NASDAQ
INO,-2.3232312893797125,-5.103038592200749,-54.10536252150039,-72.11649295453158,,1.9500000476837158,846885.0207090378,NASDAQ
VBFC,0.4584148527950527,1.645185113556047,2.071537646918853,63.56701093850678,,79.3499984741211,0.0,NASDAQ
U,-7.679999941871274,10.981864570071597,1.278835475351392,47.516434830577616,,24.190000534057617,334349349.3816376,NYSE
BBW,0.6635761458066769,-1.0204071893643918,5.650102553571967,25.605427628018653,,39.540000915527344,8509008.197021484,NYSE
SW,-9.756928881561,-11.149630967924761,-13.528515817043552,2.3268802066307215,,46.529998779296875,187636873.07739258,NYSE
AQST,-4.4563279554375335,-11.551153650861234,-44.92396162191896,-38.840712473487486,,2.6500000953674316,3719010.1338386536,NASDAQ
AEVA,-11.677632200259058,-20.679470397569478,-29.03083836100693,7.114361276307912,,3.130000114440918,1394728.050994873,NASDAQ
HOVR,-1.2330468823476104,-24.147726952023906,-26.129726970784606,-49.45309164556515,,0.5239999890327454,202473.5957622528,NASDAQ
PVBC,-1.4427119636737817,-2.5866363932395053,1.4155026025859607,9.180450814135877,,11.529999732971191,471576.9890785217,NASDAQ
ARQQW,0.0,0.0,0.0,0.0,,0.3700000047683716,0.0,NASDAQ
PDD,-0.8662101860007598,5.248409186156011,19.073359256530775,24.884911103081354,,119.91999816894531,684515341.5481567,NASDAQ
SGLY,-11.29411933991321,-21.946168934226485,-53.968254522748005,-87.44170578467954,,0.8399999737739563,13943.999564647675,NASDAQ
H,-0.9733847237647475,-12.74604006314296,-12.104492576382809,-7.361297430493485,,135.72999572753906,170585458.6303711,NYSE
USCB,-4.19192999715473,-5.476486508842882,-9.400949232133804,25.102374190818534,,18.31999969482422,221671.99630737305,NASDAQ
NAAS,-10.140403437341305,-21.95121797568832,-59.944366732736356,-71.80616761423171,,1.190000057220459,543949.0261554718,NASDAQ
SUUN,-10.000000368688521,12.572530896649381,30.17222076376813,-14.787702334788111,,3.690000057220459,266418.00413131714,NASDAQ
FUSB,1.9112106963652398,7.989155273736093,1.9418922207624867,26.061055429514447,,13.5,205200.0,NASDAQ
DEO,1.886448963620535,-4.681766258811559,-6.177444696182688,-14.90781510411362,,112.83999633789062,155922306.93969727,NYSE
TJX,-1.4692779528430178,-2.8122201484577003,-3.329678554386717,3.270060490329474,,119.2699966430664,743064006.085968,NYSE
SCNX,-17.977957328639803,-42.65213899416632,-71.23050247130185,-71.72431868611471,,1.5800000429153442,2496874.0678191185,NASDAQ
FLUX,-4.154300545053536,-26.297773684540093,-28.460686895536792,-60.295021230976666,,1.409999966621399,60065.998578071594,NASDAQ
CNXC,-3.4912260539276763,-12.993278138430163,-2.377994930819094,-41.37581963293576,,47.099998474121094,35645278.845214844,NASDAQ
CRBP,-8.257616638930598,-31.5862886262097,-61.00193070571771,-88.00195706383737,,6.789999961853027,1142756.9935798645,NASDAQ
FULT,-3.757404729893521,-6.9863842711607615,-12.2999639719091,-1.43260572127607,,18.399999618530273,24747999.486923218,NASDAQ
SOHON,-2.308584400817937,-4.085562930912845,-3.4776034437213554,-9.192859039642808,,16.760000228881836,43576.00059509277,NASDAQ
GDEV,-6.7319356685275995,19.161829121487052,-20.841185516025128,-21.970784759532336,,17.809999465942383,308112.9907608032,NASDAQ
LII,-3.80393726941457,-0.22951932801374975,-11.619172717695736,2.8036745581458966,,606.6099853515625,332361610.9741211,NYSE
LSBK,0.050553657836349686,1.4871780688946012,17.622583461204332,24.153073703873808,,15.859999656677246,15859.999656677246,NASDAQ
MDLZ,2.7779501945849994,15.489282447693276,2.1358477909811047,-8.148126265794087,,67.73999786376953,945006840.1985168,NASDAQ
TOST,-5.257812694754172,-12.135776985311287,-17.422688377728377,46.00625872326536,,34.720001220703125,378843821.3195801,NYSE
ADVB,,,,,,3.6500000953674316,2840065.0742053986,NASDAQ
SHOT,16.336413807721573,9.62655575388185,-40.80215203348394,-42.11218189791508,,0.5479999780654907,219254.79122400284,NASDAQ
TENX,-0.43003676599039364,-1.6179110604791491,8.979000830373419,55.475208876107104,,6.190000057220459,110801.00102424622,NASDAQ
BILI,4.9783760194164195,26.71694071896202,14.665128266992777,51.89821044357872,,24.100000381469727,263880544.17686462,NASDAQ
CNXN,-0.24735453468761603,-12.568952491625707,-13.745397545448467,-10.621406631740616,,63.68000030517578,8654112.041473389,NASDAQ
PAM,0.834073036210925,-10.78569216597196,-9.55932027809986,42.78965052766106,,79.11000061035156,15173298.11706543,NYSE
BROS,-8.33575020272458,8.939192032120102,29.467139429455337,124.87719378224557,,63.86000061035156,283940720.71380615,NYSE
RMT,-4.263984646559049,-10.082512117508024,-13.293226450739848,-7.264427006029573,,8.890000343322754,1530858.0591201782,NYSE
BOLT,-6.7368432095176285,-10.105521145068108,-29.79397800760506,-34.71853906820076,,0.4359999895095825,120030.79711198807,NASDAQ
ADC,2.1364716030223274,3.0094832000983285,-1.7407716409262752,2.061380446121075,,76.0199966430664,132822138.13476562,NYSE
VTEX,-14.274895883030215,-32.134293237784476,-27.551999321777345,-34.942528584435316,,4.639999866485596,4028447.884082794,NYSE
BRBR,-2.1231110965152067,-8.734018045269432,-9.313687820970296,26.51838599894043,,68.97000122070312,136029533.40759277,NYSE
MAYAU,0.49265345999427446,,,,,10.12399959564209,1552221.7420034409,NASDAQ
UTF,-0.12229049709197026,0.3275747523769912,-5.703508347058062,-1.724692359710156,,24.770000457763672,6569004.121398926,NYSE
TYRA,-8.630951310952128,-21.438726032119927,-29.623026099437578,-49.28414033296677,,10.9399995803833,3605823.861694336,NASDAQ
NEWTI,-0.015101738297684797,-0.03893658607632133,-0.43844941275383853,-0.21733108890250596,,25.149999618530273,17604.99973297119,NASDAQ
ATLX,0.8788671661254854,-12.640635797178156,-25.61284894077055,-47.147145745304606,,5.25,836850.0,NASDAQ
SAGT,,,,,,3.5999999046325684,1986119.947385788,NASDAQ
GILT,-3.2453253598537013,-2.8981525067617198,24.840310317090953,55.939712650662884,,7.039999961853027,3305983.9820861816,NASDAQ
JCTC,-3.9028625221191215,-4.400345075410728,0.13556137738839347,-3.568321022544707,,4.409999847412109,14993.999481201172,NASDAQ
RPM,0.4768901177160778,-0.9275664555799534,-11.555493359246071,6.892537309436286,,122.55000305175781,68174566.69769287,NYSE
AKRO,-8.504119993101222,-20.295031320389622,39.699099254910195,66.14540309184646,,42.119998931884766,39917122.98774719,NASDAQ
STEP,-5.252575915308877,-13.00115941676,-14.814135948462127,2.963292246126481,,52.2599983215332,43992466.58706665,NASDAQ
JAMF,-4.793387774037194,-9.445825007319975,-7.531772632257305,-24.110672540998777,,13.430000305175781,10299467.234039307,NASDAQ
RSSS,-0.6600653833452097,-21.36885974518584,-15.067721639262787,9.69387888092712,,3.0999999046325684,340999.9895095825,NASDAQ
SWBI,-2.190317655170959,1.026617721295997,-21.910359743749318,-27.61204039759788,,9.819999694824219,24294679.244995117,NASDAQ
TLX,-6.900479699715745,-2.8542076498134783,12.822218768283356,,,18.399999618530273,986239.9795532227,NASDAQ
ADD,-10.327022887281034,-30.254352088577065,-72.47754938951682,-98.22184303107929,,1.0399999618530273,113151.99584960938,NASDAQ
RCB,-0.36603742262933947,-0.2882411782472949,-1.720157067833894,-0.27084461132856896,,23.98900032043457,510965.70682525635,NYSE
ROKU,-5.977967953045593,-1.6970295546454128,12.990809494861777,21.149385088569804,,76.66999816894531,450206229.2480469,NASDAQ
AFGC,-2.8527530528203893,0.04946012165898406,-8.331219665875512,-8.483011402774455,,19.90999984741211,79639.99938964844,NYSE
CMPX,-8.607936779666648,-14.096081090288482,70.30075294111953,89.27576306147782,,2.690000057220459,1543253.0328273773,NASDAQ
PFS,-1.9035946631692835,-5.56210337200066,-16.36294577756897,-6.741453008058751,,17.200000762939453,9489240.420913696,NYSE
CRM,-4.818791853522885,-16.035956191423082,-13.467057204894573,13.978095881691942,,282.8900146484375,2332739349.7924805,NYSE
BBAI,-20.719736903752263,-11.377486853070407,88.17946801306171,186.59658079566887,,3.3399999141693115,261341633.28409195,NYSE
PUBM,-24.478402093633168,-32.93319287376318,-36.60582064557164,-32.6872706111049,,9.770000457763672,10311258.48312378,NASDAQ
EQT,-0.21030148519152192,-6.940973981901976,7.259995189105717,46.48911020496909,,47.0,445635200.0,NYSE
TSLX,-2.555966546816779,1.6189619386536958,6.70611374827339,7.280454220579813,,22.6200008392334,9665526.358604431,NYSE
VIAV,-2.1537947995417417,-7.675513354764041,7.784314394638847,31.19331996413912,,10.9399995803833,20498277.21376419,NASDAQ
FMTO,-20.767789402781034,18.80057270263653,-48.690049325136854,-50.67079789940308,,3.750999927520752,361221.2930202484,NASDAQ
RXO,1.2423621732308598,-17.705023242423422,-32.624348944639,-28.853057795605075,,19.809999465942383,25263692.31891632,NYSE
DOMO,-1.2542001160168126,-12.087028404936662,-19.065279897250587,0.22309971941700812,,8.180000305175781,7705560.287475586,NASDAQ
DMA,0.763709702515869,0.299470432844684,-3.007350069393655,4.638306472462128,,8.65999984741211,108249.99809265137,NYSE
GETY,-4.703668916571003,-21.0444276207275,-31.322035848940246,-45.065076764705395,,2.0799999237060547,2181295.9199905396,NYSE
CRT,-0.7425276023390159,0.2625170514214181,-0.7977742126361376,11.094949263259357,,10.65999984741211,291017.9958343506,NYSE
KB,-3.7408423085497633,-12.321047065078282,-21.60894387194284,-15.643502812165334,,54.34000015258789,10944076.030731201,NYSE
NMI,-0.8252815071740027,0.4485185617681742,2.4750407285183185,-3.126227368188461,,9.819999694824219,112929.99649047852,NYSE
CNVS,-4.06417228478152,-6.269593858815837,-2.8695167243729114,347.38154862558827,,3.609999895095825,273637.99204826355,NASDAQ
FORR,-8.563486846682567,-30.43478134838863,-38.35343770492019,-43.94633113741469,,10.350000381469727,1204740.0444030762,NASDAQ
WTI,-12.264150465964917,-5.941844644554295,-22.17573115322319,-32.302090881085746,,1.4700000286102295,1855287.0361089706,NYSE
TFII,-7.615377807384438,-36.200445437607186,-44.220997751446276,-43.16805318734125,,83.83999633789062,53020413.68408203,NYSE
BSIIU,-0.2956258882548912,0.27749748301817423,0.8753509603565357,1.7007032063521832,,10.069999694824219,0.0,NASDAQ
SJW,2.9695882749487312,6.722722974801498,-0.9293887697224057,-7.438437123626662,,55.470001220703125,16269351.358032227,NASDAQ
SQNS,-3.020131389040459,-26.228461232195897,-24.64145980306315,-6.20689544442935,,2.450000047683716,109270.00212669373,NYSE
KGEI,0.7432085135694155,4.381305375262667,85.07533129182372,154.1047218869584,,7.889999866485596,635933.989238739,NASDAQ
OVID,-7.017544069858383,-24.8004737573854,-54.408603573633826,-56.06217781450915,,0.5199999809265137,89699.99670982361,NASDAQ
PDLB,-0.04613214377114927,-3.4892358844236804,0.5102828565281214,16.675639638819174,,12.859999656677246,550407.9853057861,NASDAQ
TW,1.4897434634763895,6.073334642126804,-0.7271219811692098,14.553703122039385,,133.22999572753906,118654634.19494629,NASDAQ
LASR,-7.940498475749525,-21.155571248771388,-19.287287155140266,-23.952923611759736,,9.270000457763672,3593979.1774749756,NASDAQ
AUB,-3.6969930820573094,-9.833027480156243,-20.174576325862816,-13.346918423213626,,33.13999938964844,38177279.296875,NYSE
NMRA,-10.432099241469817,-24.110879503698314,-85.17572579310958,-87.04695595446343,,1.4900000095367432,2082126.013326645,NASDAQ
PYCR,0.6577757548218655,0.9123794683131958,22.583125228332946,57.82707179042812,,22.329999923706055,54074327.81524658,NASDAQ
AGNCO,0.38861346963887655,1.2044772746162336,1.2523654018453234,2.96162701190521,,25.549999237060547,835484.9750518799,NASDAQ
GORV,-21.033210424330484,-42.3039221229094,-53.933463883446265,-72.20779266749162,,0.49900001287460327,9431.100243330002,NASDAQ
LKCO,-4.978560998772796,-13.797947637252584,-5.215635114714123,-68.71863184005373,,1.4299999475479126,428427.9842853546,NASDAQ
ANEB,-13.014828241116428,-32.5325848748882,-27.27272757127296,-42.992873467252565,,1.0700000524520874,7704.000377655029,NASDAQ
INCY,-5.078645715680629,-5.503302959275658,-5.26329904541144,6.948296698432821,,70.79000091552734,115373543.49212646,NASDAQ
FRBA,-0.14635398736104754,-1.599580778427312,0.9822396379281617,-1.3278993206807033,,14.970000267028809,523950.0093460083,NASDAQ
MUX,-1.472671910461898,-18.294974109466843,-17.559241423942428,-21.396295115356033,,7.150000095367432,4959240.066146851,NYSE
GPCR,4.586903807297671,-23.939982284105486,-32.34225114368182,-40.81004831525754,,22.6200008392334,14395368.534088135,NASDAQ
OVV,-9.788643557321898,-10.115755694523166,-14.154421883256207,-8.775655683824201,,38.54999923706055,142264917.18444824,NYSE
SIRI,-1.5195075001804836,-1.3412350371696857,-11.020409705840994,-24.305556525552575,,25.229999542236328,166406984.98077393,NASDAQ
LXEH,-0.705622253875382,38.04837697754975,271.2283615977606,261.39647310420304,,9.0,86400.0,NASDAQ
GATE,-0.36530167452839546,0.46040517109278145,-1.9766438050456636,-1.6230883086925885,,10.899999618530273,0.0,NASDAQ
SEIC,-3.6216243893075983,-10.875670228060041,-6.596452532864161,14.081581100878072,,75.7699966430664,61570699.27215576,NASDAQ
OCSL,0.40075221912307946,1.3783524371697053,-1.3899117068837286,-5.737801350707805,,16.110000610351562,15088626.571655273,NASDAQ
GLYC,-2.9411758260743492,-3.649633718582379,-18.518517360220677,55.29411867828102,,0.27000001072883606,40203.00159752369,NASDAQ
EXEEL,-5.386144976495433,-6.58196663294337,0.2585044636314038,55.13552990588513,,79.45999908447266,158919.9981689453,NASDAQ
LAMR,0.22166176990621178,-1.6246844586920606,-7.059474867150106,-0.5059580916862094,,125.27999877929688,53907983.474731445,NASDAQ
UFPT,-9.949081335713794,-22.04668614463551,-30.847402074678143,-34.983875669954365,,220.63999938964844,22394959.938049316,NASDAQ
JBGS,-2.5707294378930934,-1.3343817429508409,-9.935515489896263,-13.290410239826633,,15.170000076293945,8897205.044746399,NYSE
CMSC,-1.0208412278853385,-0.843701866227009,-5.221570410118015,-6.2600697851110105,,23.110000610351562,469133.0123901367,NYSE
CRTO,-4.673136815810008,-4.83265849752732,-9.232927213948294,-18.365305725693183,,36.65999984741211,12523055.947875977,NASDAQ
ENTG,-1.034048582399294,-1.4316119485252798,-6.107557162177746,-10.404882583141395,,102.93000030517578,505921537.5,NASDAQ
TEVA,-5.605788406401613,-10.19612286921766,-6.918689424760938,-16.381888351746042,,15.359999656677246,173919740.1125908,NYSE
CCLDP,-10.035339369668762,-16.938593823313763,1.1329307338670658,60.06097591447197,,12.59000015258789,346225.004196167,NASDAQ
MSGM,6.756758416674269,-10.354608578746937,-3.6732195921785005,3.69155285308711,,1.2799999713897705,95231.99787139893,NASDAQ
TIXT,-10.01939204557022,-27.424399369769436,-27.386541362053862,-22.79533953159939,,2.9700000286102295,1222452.0117759705,NYSE
YAAS,-16.15280116049339,-44.13020328669808,,,,1.8300000429153442,66978.0015707016,NASDAQ
BTZ,-0.7024049144863542,-0.8307177563805612,-2.006565913752212,-2.3805204493384746,,10.720000267028809,3465776.086330414,NYSE
ANAB,-6.181302988042736,-6.148025317989736,-34.77939305599096,-57.019871641604105,,16.34000015258789,9694522.090530396,NASDAQ
LGO,2.1151580229098688,-9.29018894485656,-17.55218245291732,-9.854772293500535,,1.7599999904632568,121791.99934005737,NASDAQ
FHI,0.9511365086686041,-2.40982140590964,-9.573074087253497,12.576491806993161,,38.84000015258789,41418976.16271973,NYSE
HROWM,0.2968850347128127,1.0514715371225947,1.8284033543479072,1.65109913143775,,26.601999282836914,50543.79863739014,NASDAQ
SPGC,-68.25801713035136,-74.2231432434378,-89.44242418812874,-93.9345404021122,,0.1770000010728836,1815400.5110040307,NASDAQ
VCIC,0.25712237330011156,0.6912727602558011,1.3881096216536326,,,10.130000114440918,122573.00138473511,NASDAQ
TFSL,-2.4494151805943276,-4.894690280333014,-8.712985159570529,-4.54071650573159,,12.640000343322754,4225552.114772797,NASDAQ
PGR,1.860181180596654,13.655180740354943,6.0665526869053465,12.287737609925786,,279.82000732421875,807476595.135498,NYSE
CAE,-1.2252501820330775,3.0998558463174897,3.962766482093083,36.759915893232616,,25.170000076293945,15537441.047096252,NYSE
WCC,-6.270280864735279,-9.283865199041575,-20.53011693873935,4.572632764816276,,165.27000427246094,137240211.54785156,NYSE
ACNT,2.4377122380483174,1.7265918620244847,1.7990724421640403,13.213151856367267,,11.609999656677246,291410.9913825989,NASDAQ
CHAR,0.11966577651991717,0.13963442979942897,1.3731851348052881,,,10.050000190734863,36180.00068664551,NASDAQ
FN,-7.10739240964463,-11.11049240761911,-17.955186622495887,-18.764548375295476,,193.8300018310547,265081910.5041504,NYSE
AGEN,-18.95294996541983,-32.98630257175393,-30.19406605285949,-51.17764502859568,,2.3499999046325684,682909.9722862244,NASDAQ
MTUS,-10.150716290736394,-6.300375694392524,-15.740517913357355,-12.164715803612026,,14.329999923706055,5327893.971633911,NYSE
RSVR,-3.177045101146403,-7.941537373136331,-19.817526267575925,-0.5264538311926636,,7.510000228881836,265854.008102417,NASDAQ
EXEEZ,-6.538303018688496,-8.121966313461693,2.184930719512246,47.11287921917504,,83.97000122070312,16794.000244140625,NASDAQ
ARMK,-2.85404142339003,-7.001869681167827,-12.32125355210989,-0.9679738874594501,,35.93000030517578,53126098.45123291,NYSE
ETJ,-2.05357159012739,-4.608693425731936,-5.877305400781219,-2.162765348447082,,8.770000457763672,1159394.0605163574,NYSE
FEMY,-4.993760413232673,30.531729658279303,40.925924605466356,36.13595727982566,,1.5,170550.0,NASDAQ
CNF,-7.885307760676364,-18.541999746581073,10.775859533021759,-7.55395927551239,,0.9900000095367432,46827.00045108795,NYSE
SNCRL,0.22073645813982523,0.6993704344501417,0.011257941912967695,2.5843166210671953,,24.8700008392334,139272.00469970703,NASDAQ
ETN,-3.4632664364814048,-11.943212149404768,-24.73565604031258,-4.8766311457110305,,284.9800109863281,1292070871.810913,NYSE
DGX,0.4404040657078445,6.507571229912079,7.330290573809406,11.629334601523201,,175.55999755859375,191729073.33374023,NYSE
CM,-4.433856618276311,-6.856294652198647,-10.223495176603492,0.5220686589233026,,56.709999084472656,46524883.24890137,NYSE
PSHG,-6.862744424880263,-7.429963598913636,-14.22121767689185,-22.99898755442955,,1.5399999618530273,48201.998805999756,NASDAQ
CCO,-3.7369682570620455e-06,-6.861316002681084,-17.88931928334997,-13.78378657026824,,1.2799999713897705,1789567.9600000381,NYSE
ULBI,-7.180604227225807,-19.601507159779285,-22.722567628873204,-41.59984340567039,,6.059999942779541,121199.99885559082,NASDAQ
PFIS,-2.9489075924851837,-8.658678442023993,-15.17392278040477,1.1471621751853567,,46.869998931884766,806163.981628418,NASDAQ
YYAI,-0.40816105588776797,89.23897508729533,-49.69072102233395,-87.53114004789602,,0.8220000267028809,419302.2136211395,NASDAQ
POLEU,0.6667995962884588,1.7442995985305298,2.4142040387307384,,,10.180000305175781,0.0,NASDAQ
SMFG,-0.10409879415608225,2.7023417495166235,4.080801554975255,16.054423129971518,,15.380000114440918,15372310.114383698,NYSE
MDCX,-22.02955704459244,20.54836418977606,24.806811770244952,,,3.049999952316284,427609.99331474304,NASDAQ
SWIN,24.146341789626845,-0.9984427358878611,-37.31527135782687,-42.0713194999664,,1.4500000476837158,56115.0018453598,NASDAQ
CCJ,-4.180546760621972,-15.294921612248736,-28.612715762083816,5.635222428999609,,41.83000183105469,173079998.57635498,NYSE
BHFAP,-1.0972725497006452,0.2255848975420971,-10.153354493953149,-11.828669988078177,,21.170000076293945,381060.001373291,NASDAQ
ACMR,3.0833841377566618,26.803819711071664,55.39490434130676,49.73230909741928,,27.079999923706055,42686203.879737854,NASDAQ
EC,-6.131329817526976,-0.8978896575104423,18.798500203285418,-2.3657695078483365,,9.920000076293945,24188928.186035156,NYSE
WTW,-0.13036077076419295,2.39664484204134,3.794118291344084,14.388648273431691,,330.8900146484375,153466788.7939453,NASDAQ
USIO,-9.226932809185051,-18.840579209370766,-2.4128679558155453,-4.084320767920191,,1.4299999475479126,166451.99389457703,NASDAQ
PCSA,-8.74678242249579,-22.86424280121612,-53.071254010949765,-64.52857067803946,,0.4830000102519989,15214.500322937965,NASDAQ
SBFM,-0.3537543407764354,-15.354738058036688,-20.461432567613958,-18.554302354106078,,2.390000104904175,91537.0040178299,NASDAQ
REGN,-2.587173878127913,0.48826456538886287,-8.39701553738712,-41.576596353228226,,707.510009765625,766870099.5849609,NASDAQ
